runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
30.7082,176001,176001,130017,130017,21,0,15.9128,0,2.02731e+06,6561979,2847186,5233255,817,1.90946,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/warehouse-20-40-10-2-1-random-1.scen
19.5777,172607,172607,128319,128319,21,0,6.7513,0,2.35828e+06,5341438,1156888,4496425,800,1.88695,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/warehouse-20-40-10-2-1-random-2.scen
26.9963,175869,175869,133947,133947,21,0,14.2634,0,1.91737e+06,7580062,2426544,6292329,812,1.87253,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/warehouse-20-40-10-2-1-random-3.scen
25.2041,175930,175930,132201,132201,21,0,12.7257,0,2.06726e+06,5679888,2307994,4604023,809,1.89344,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/warehouse-20-40-10-2-1-random-4.scen
24.0401,172266,172266,130016,130016,21,0,11.2235,0,2.06081e+06,4508388,2765160,3213265,841,1.9669,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/warehouse-20-40-10-2-1-random-5.scen
19.0649,175161,175161,131569,131569,21,0,5.33006,0,2.38317e+06,4334382,1176592,3486687,800,1.93263,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/warehouse-20-40-10-2-1-random-6.scen
24.1371,170662,170662,129239,129239,21,0,11.7957,0,1.99677e+06,7470994,1716020,6479327,809,1.84731,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/warehouse-20-40-10-2-1-random-7.scen
28.9488,178413,178413,131089,131089,21,0,15.9383,0,2.08517e+06,9209384,2510508,7749418,820,1.91424,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/warehouse-20-40-10-2-1-random-8.scen
21.9273,174457,174457,130101,130101,21,0,8.76645,0,2.27252e+06,6638233,1182478,5775237,800,1.89338,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/warehouse-20-40-10-2-1-random-9.scen
20.0466,174927,174927,133235,133235,21,0,6.61248,0,2.22583e+06,5313164,1158617,4470049,800,1.89302,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/warehouse-20-40-10-2-1-random-10.scen
