runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
17.4729,36456,36456,34600,34600,21,0,0.160232,0,111063,71839,167998,111,200,0.675937,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/den520d-random-1.scen
16.8421,38328,38328,35485,35485,21,0,0.191893,0,170034,79921,180941,1576,200,0.666887,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/den520d-random-2.scen
17.087,35253,35253,33264,33264,21,0,0.142229,0,119057,64738,154339,724,200,0.664122,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/den520d-random-3.scen
16.6354,35142,35142,33071,33071,21,0,0.188631,0,123869,75216,158551,6316,200,0.762162,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/den520d-random-4.scen
16.9042,36089,36089,33680,33680,21,0,0.148375,0,144183,68321,160182,572,200,0.640876,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/den520d-random-5.scen
16.4305,37491,37491,35232,35232,21,0,0.164203,0,135169,74319,171227,3087,200,0.656664,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/den520d-random-6.scen
17.702,37487,37487,34390,34390,21,0,0.184533,0,185249,106136,192280,18697,200,0.658564,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/den520d-random-7.scen
16.5498,38390,38390,34453,34453,21,0,0.164883,0,235571,78004,173366,3155,200,0.65236,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/den520d-random-8.scen
15.9297,31878,31878,30501,30501,21,0,0.118538,0,82456.8,48485,118005,1488,200,0.65892,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/den520d-random-9.scen
17.9787,35693,35693,33848,33848,21,0,0.174908,0,110377,84159,186942,973,200,0.658068,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/den520d-random-10.scen
