runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
18.3985,45745,45745,43236,43236,21,0,0.33112,0,149709,157055,305296,9668,200,0.64718,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-1.scen
19.9539,44477,44477,41075,41075,21,0,0.220501,0,203370,99770,223625,640,200,0.646059,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-2.scen
17.5354,42396,42396,39666,39666,21,0,0.217438,0,163206,104639,229512,985,200,0.645139,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-3.scen
18.0453,44827,44827,40875,40875,21,0,0.230804,0,236208,114317,240046,2525,200,0.635007,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-4.scen
20.5787,46565,46565,42523,42523,21,0,0.252272,0,241500,122709,247874,11206,200,0.63822,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-5.scen
18.1087,45178,45178,41597,41597,21,0,0.210161,0,214107,91857,212095,1056,200,0.636969,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-6.scen
19.1106,46614,46614,43323,43323,21,0,0.293169,0,196495,145751,285071,7207,200,0.644497,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-7.scen
20.1236,42488,42488,40679,40679,21,0,0.219552,0,108143,105604,229543,1468,200,0.640805,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-8.scen
17.98,42479,42479,39748,39748,21,0,0.211729,0,163282,109937,220337,11215,200,0.659906,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-9.scen
18.5851,45339,45339,42471,42471,21,0,0.741286,0,169954,252466,471069,3066,212,0.649455,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-10.scen
19.4287,44650,44650,41858,41858,21,0,0.237841,0,166856,105423,223426,7762,200,0.649715,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-11.scen
19.0409,47038,47038,43582,43582,21,0,1.16515,0,203333,870778,293914,724323,200,0.671862,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-12.scen
18.2379,42143,42143,38664,38664,21,0,0.196614,0,208056,92286,203292,2007,200,0.659148,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-13.scen
19.8044,44574,44574,41200,41200,21,0,0.195607,0,201780,85213,206887,541,200,0.643584,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-14.scen
18.2318,43934,43934,41207,41207,21,0,0.217506,0,163027,102491,221928,4240,200,0.663776,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-15.scen
18.6846,44387,44387,42023,42023,21,0,0.287464,0,141160,137791,287368,517,200,0.681995,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-16.scen
19.7945,43799,43799,39836,39836,21,0,0.480911,0,235874,183328,355668,6755,209,0.635828,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-17.scen
18.1819,45179,45179,40702,40702,21,0,0.235764,0,267564,102301,226981,1766,200,0.653286,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-18.scen
18.5142,43148,43148,41354,41354,21,0,0.238853,0,107211,117987,236539,7990,200,0.640747,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-19.scen
18.6478,40293,40293,37494,37494,21,0,0.210214,0,167352,111047,229052,1979,200,0.652474,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-20.scen
18.8503,43174,43174,38544,38544,21,0,0.211207,0,276822,104241,214772,6105,200,0.641925,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-21.scen
18.2104,41866,41866,40234,40234,21,0,0.213048,0,97572.3,93999,209857,4401,200,0.635984,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-22.scen
19.1024,45719,45719,42114,42114,21,0,0.240891,0,215432,113569,234153,7207,200,0.650015,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-23.scen
18.4494,46762,46762,43594,43594,21,0,0.285208,0,189176,151561,297658,5719,200,0.658375,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-24.scen
17.9285,43442,43442,40109,40109,21,0,0.218539,0,199252,108058,234729,5140,200,0.638785,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-25.scen
