runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
24.71,195517,195517,163071,163071,21,0,3.61054,0,1.82961e+06,1407223,2117437,442193,800,2.61355,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-1.scen
27.3219,204034,204034,168090,168090,21,0,7.6706,0,1.88093e+06,1691572,3789974,474489,809,2.58657,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-2.scen
24.5927,190011,190011,160198,160198,21,0,5.48967,0,1.62512e+06,2622751,1862880,1803763,800,2.55652,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-3.scen
25.3594,198486,198486,164272,164272,21,0,5.62344,0,1.86044e+06,1259875,3160657,297406,809,2.58978,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-4.scen
27.072,202725,202725,168710,168710,21,0,6.31553,0,1.82608e+06,1873627,2935849,530611,810,2.64439,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-5.scen
23.2981,191568,191568,160717,160717,21,0,3.11843,0,1.75485e+06,1015475,1938460,162206,800,2.62345,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-6.scen
30.1965,202634,202634,169058,169058,21,0,10.2949,0,1.6689e+06,2700053,3873218,1210771,817,2.64299,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-7.scen
23.7286,194027,194027,163682,163682,21,0,3.33074,0,1.71963e+06,1074241,2014970,189903,800,2.68183,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-8.scen
24.7357,189279,189279,159404,159404,21,0,2.90255,0,1.70579e+06,1055004,1794978,264218,800,2.64541,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-9.scen
26.5711,195278,195278,164302,164302,21,0,6.96654,0,1.64276e+06,1360261,3590253,291251,809,2.62726,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-10.scen
43.2084,197175,197175,164403,164403,21,0,25.0122,0,1.14662e+06,7044370,3892645,5408098,843,2.64965,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-11.scen
24.9755,195629,195629,161580,161580,21,0,4.78156,0,1.88013e+06,2158324,1951954,1292885,800,2.59036,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-12.scen
24.7403,197884,197884,162153,162153,21,0,3.19887,0,2.02956e+06,1065540,1981095,187432,800,2.64248,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-13.scen
30.6042,202743,202743,167316,167316,21,0,11.2066,0,1.7286e+06,3039584,3817187,1669750,817,2.64388,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-14.scen
25.6355,188855,188855,156371,156371,21,0,5.85252,0,1.75893e+06,2504129,1858342,1658295,800,2.61076,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-15.scen
25.0369,194187,194187,163695,163695,21,0,5.60439,0,1.65863e+06,1649124,2613353,599071,809,2.66038,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-16.scen
29.2361,204311,204311,169131,169131,21,0,8.3228,0,1.818e+06,2410245,3526878,1161533,809,2.63681,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-17.scen
25.3436,202887,202887,163977,163977,21,0,4.46163,0,2.161e+06,1918895,2109110,943581,800,2.65281,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-18.scen
26.8086,198859,198859,166187,166187,21,0,3.47239,0,1.84687e+06,1240857,2002763,332666,800,2.67178,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-19.scen
23.5419,192094,192094,158794,158794,21,0,4.5705,0,1.8458e+06,1268219,2373908,244240,809,2.65727,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-20.scen
26.5529,203590,203590,166024,166024,21,0,5.84475,0,2.0344e+06,2530330,2313253,1413789,800,2.63916,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-21.scen
23.8159,196802,196802,164162,164162,21,0,3.19748,0,1.85403e+06,1077274,1964424,224367,800,2.68799,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-22.scen
29.0737,204679,204679,166927,166927,21,0,8.17872,0,1.95636e+06,3995712,2152222,2980580,800,2.59632,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-23.scen
26.3523,197681,197681,163565,163565,21,0,6.72297,0,1.8176e+06,1353699,3496943,256121,809,2.63079,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-24.scen
26.3423,198625,198625,161765,161765,21,0,5.16553,0,2.0212e+06,1535387,2481774,427120,809,2.73738,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/den520d-even-25.scen
