runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.0828845,2080,2080,1706,1706,21,0,0.00674579,0,22437.5,3010,6054,34,80,0.010336,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-1.scen
0.0791062,2102,2102,1805,1805,21,0,0.00497068,0,17818.5,2967,6275,109,80,0.00960989,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-2.scen
0.0827892,2195,2195,1846,1846,21,0,0.00590956,0,20937.9,3323,6964,42,80,0.00773505,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-3.scen
0.0728057,2282,2282,1920,1920,21,0,0.013185,0,21715.2,6738,12592,83,89,0.00843342,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-4.scen
0.0819127,2306,2306,1880,1880,21,0,0.00573258,0,25557.6,4301,7782,332,80,0.00804333,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-5.scen
0.0647594,2202,2202,1903,1903,21,0,0.00775118,0,17937.7,4133,7789,241,80,0.00775023,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-6.scen
0.0752112,2192,2192,1834,1834,21,0,0.00515334,0,21478.2,3437,6726,344,80,0.00886414,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-7.scen
0.0771125,2145,2145,1853,1853,21,0,0.0162193,0,17515.3,9758,12092,3247,89,0.00833387,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-8.scen
0.0833637,2282,2282,1860,1860,21,0,0.0167702,0,25312.9,7745,15951,141,89,0.00818805,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-9.scen
0.0729312,2234,2234,1855,1855,21,0,0.00693876,0,22737.4,3510,7220,38,80,0.00781004,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-10.scen
0.0757436,2446,2446,1955,1955,21,0,0.0350774,0,29442.8,15751,32869,207,110,0.0137156,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-11.scen
0.0740273,2271,2271,1916,1916,21,0,0.00598578,0,21297.9,3668,7218,231,80,0.00952773,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-12.scen
0.0676797,2434,2434,2073,2073,21,0,0.00742952,0,21657.3,4359,8852,36,80,0.00827952,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-13.scen
0.135038,2270,2270,1920,1920,21,0,0.00633433,0,20997.8,4156,7879,298,80,0.00934383,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-14.scen
0.122431,2380,2380,1956,1956,21,0,0.00695331,0,25437.1,4354,8162,353,80,0.00860242,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-15.scen
0.132163,2509,2509,2083,2083,21,0,0.021229,0,25551,9930,23278,370,97,0.0107723,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-16.scen
0.116864,2379,2379,2044,2044,21,0,0.0182141,0,20093.9,9157,14774,1721,89,0.00895126,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-17.scen
0.0937901,2517,2517,2073,2073,21,0,0.0278602,0,26627.6,15927,17381,6623,89,0.010795,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-18.scen
0.064211,2256,2256,1945,1945,21,0,0.00713928,0,18657.8,3856,7499,216,80,0.00907108,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-19.scen
0.0627516,2320,2320,2063,2063,21,0,0.00712447,0,15418.2,4558,8841,259,80,0.00933334,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-20.scen
0.134026,2513,2513,1984,1984,21,0,0.029905,0,31724.2,13772,24016,690,97,0.0105739,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-21.scen
0.0963456,2318,2318,1896,1896,21,0,0.00783298,0,25316.7,4125,7808,222,80,0.00847344,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-22.scen
0.0734361,2413,2413,1929,1929,21,0,0.0147742,0,29032.8,8655,15969,278,95,0.0093825,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-23.scen
0.0566629,2372,2372,1984,1984,21,0,0.0171614,0,23273.3,8805,17087,75,89,0.00781699,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-24.scen
0.0659664,2341,2341,2008,2008,21,0,0.0264922,0,19971.2,16999,20826,5835,94,0.00864831,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-25.scen
