runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.0328741,435,435,399,399,21,0,0.000767399,0,2159.97,476,1002,0,20,0.00191353,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-1.scen
0.0597532,526,526,499,499,21,0,0.00158585,0,1619.96,611,1322,9,20,0.00268195,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-2.scen
0.0302016,401,401,392,392,21,0,0.000672011,0,539.994,463,992,0,20,0.00291204,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-3.scen
0.0538218,466,466,456,456,21,0,0.0013732,0,599.986,525,1108,2,20,0.00237259,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-4.scen
0.034773,551,551,535,535,21,0,0.000991452,0,959.984,636,1349,0,20,0.00278495,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-5.scen
0.0454761,434,434,419,419,21,0,0.000609946,0,899.991,456,1009,0,20,0.00205296,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-6.scen
0.0450886,536,536,470,470,21,0,0.00120939,0,3959.92,571,1217,1,20,0.00240954,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-7.scen
0.104873,457,457,444,444,21,0,0.00682876,0,779.911,484,1069,0,20,0.0111535,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-8.scen
0.106651,458,458,438,438,21,0,0.00112774,0,1199.98,543,1144,1,20,0.00222325,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-9.scen
0.0987691,541,541,516,516,21,0,0.00127028,0,1499.97,613,1286,12,20,0.00370221,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-10.scen
0.0966028,596,596,551,551,21,0,0.00106549,0,2699.95,735,1549,0,20,0.00210129,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-11.scen
0.0558718,605,605,546,546,21,0,0.0020626,0,3539.88,652,1445,1,20,0.00216273,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-12.scen
0.0843181,592,592,561,561,21,0,0.00136937,0,1859.96,637,1413,0,20,0.00269254,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-13.scen
0.0683144,485,485,476,476,21,0,0.00111142,0,539.99,551,1168,16,20,0.00271337,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-14.scen
0.042006,590,590,566,566,21,0,0.00136568,0,1439.97,936,1766,0,20,0.00211494,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-15.scen
0.0572957,602,602,560,560,21,0,0.00109214,0,2519.95,784,1649,0,20,0.0031625,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-16.scen
0.0711974,605,605,584,584,21,0,0.00160497,0,1259.97,1128,2113,0,20,0.00308587,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-17.scen
0.0797702,565,565,526,526,21,0,0.00145513,0,2339.94,820,1632,0,20,0.00235418,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-18.scen
0.0571153,451,451,428,428,21,0,0.000962028,0,1379.98,547,1179,0,20,0.00230032,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-19.scen
0.110891,496,496,479,479,21,0,0.000890195,0,1019.98,597,1242,0,20,0.00220325,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-20.scen
0.0781375,555,555,526,526,21,0,0.00124166,0,1739.96,600,1331,0,20,0.00274516,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-21.scen
0.0679421,572,572,526,526,21,0,0.00160145,0,2759.93,620,1346,1,20,0.00220597,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-22.scen
0.0549833,520,520,504,504,21,0,0.000830204,0,959.987,595,1288,0,20,0.00309147,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-23.scen
0.0804747,537,537,518,518,21,0,0.000886244,0,1139.98,619,1328,3,20,0.00370973,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-24.scen
0.082647,519,519,500,500,21,0,0.000915098,0,1139.98,648,1314,0,20,0.00215959,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-25.scen
