runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.112551,2918,2918,2302,2302,21,0,0.0171599,0,36949.4,6357,11288,487,100,0.014204,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-1.scen
0.107139,2797,2797,2295,2295,21,0,0.0118355,0,30114.1,4303,8877,130,100,0.0137743,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-2.scen
0.121779,2846,2846,2287,2287,21,0,0.0441293,0,33515.3,8987,19411,435,126,0.0186044,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-3.scen
0.110788,2832,2832,2286,2286,21,0,0.0149354,0,32751.8,5427,9961,395,100,0.0195097,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-4.scen
0.0588555,2828,2828,2290,2290,21,0,0.0145032,0,32272.2,8912,15936,192,109,0.011517,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-5.scen
0.0716129,2856,2856,2288,2288,21,0,0.0117644,0,34073.3,5346,10250,102,100,0.0123828,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-6.scen
0.136207,2863,2863,2298,2298,21,0,0.0102449,0,33894.2,5202,9687,570,100,0.0124237,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-7.scen
0.184081,2741,2741,2288,2288,21,0,0.0752992,0,27145.9,30433,42181,8807,149,0.0146588,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-8.scen
0.147941,2969,2969,2298,2298,21,0,0.035763,0,40236,9375,19667,617,109,0.0189482,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-9.scen
0.176616,2923,2923,2293,2293,21,0,0.0105793,0,37793.3,5007,10028,129,100,0.0267615,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-10.scen
0.12605,3139,3139,2496,2496,21,0,0.0488846,0,38548.6,16331,36740,1945,124,0.0136534,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-11.scen
0.11425,3142,3142,2501,2501,21,0,0.0412383,0,38433.6,14228,27335,466,118,0.0152343,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-12.scen
0.0772701,3093,3093,2528,2528,21,0,0.0263294,0,33885.1,11891,22417,574,113,0.0147591,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-13.scen
0.0754907,2970,2970,2451,2451,21,0,0.0107031,0,31134.4,6528,12050,216,100,0.0108799,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-14.scen
0.0931502,3205,3205,2479,2479,21,0,0.0403144,0,43530.7,14293,32065,468,124,0.0112509,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-15.scen
0.0951363,3245,3245,2535,2535,21,0,0.0304233,0,42578.4,9195,24294,589,109,0.0114041,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-16.scen
0.148995,3066,3066,2508,2508,21,0,0.0201996,0,33468.7,7812,12685,1286,100,0.0171375,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-17.scen
0.151447,3149,3149,2449,2449,21,0,0.038324,0,41973.2,11394,18085,1465,109,0.0170562,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-18.scen
0.121991,3000,3000,2509,2509,21,0,0.0226863,0,29448.9,9849,18399,509,109,0.012079,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-19.scen
0.122614,3138,3138,2567,2567,21,0,0.0274342,0,34244.3,10167,25047,254,116,0.0107253,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-20.scen
0.182118,3184,3184,2436,2436,21,0,0.0286106,0,44858.6,12055,22649,1193,109,0.0123978,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-21.scen
0.150299,3164,3164,2455,2455,21,0,0.0388197,0,42512.5,9691,18381,337,109,0.0126447,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-22.scen
0.106001,3045,3045,2424,2424,21,0,0.0311292,0,37240.7,12095,23506,1288,109,0.012654,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-23.scen
0.110703,3099,3099,2504,2504,21,0,0.0283648,0,35683.1,10631,20030,391,117,0.0116399,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-24.scen
0.178042,2925,2925,2432,2432,21,0,0.0224577,0,29568.9,6647,11432,755,100,0.0145107,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-25.scen
