runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.0779025,1108,1108,902,902,21,0,0.00175583,0,12359.6,1149,2467,1,40,0.00421252,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-1.scen
0.0724277,957,957,867,867,21,0,0.00194712,0,5399.82,1211,2573,3,40,0.00529238,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-2.scen
0.0678916,926,926,850,850,21,0,0.00230398,0,4559.82,1245,2661,19,40,0.0087893,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-3.scen
0.0704238,1025,1025,944,944,21,0,0.00192696,0,4859.84,1341,2823,0,40,0.00453332,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-4.scen
0.0706538,1080,1080,980,980,21,0,0.00191487,0,5999.81,1404,2975,6,40,0.00425689,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-5.scen
0.0599962,966,966,912,912,21,0,0.00469167,0,3239.75,1075,2424,0,40,0.00393358,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-6.scen
0.0668764,959,959,895,895,21,0,0.00228815,0,3839.85,1347,2725,30,40,0.00507989,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-7.scen
0.0767274,1018,1018,918,918,21,0,0.00174952,0,5999.83,1247,2714,0,40,0.00503116,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-8.scen
0.0774295,925,925,877,877,21,0,0.00219303,0,2879.89,1334,2768,1,40,0.004775,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-9.scen
0.0718449,1005,1005,863,863,21,0,0.00560175,0,8519.2,1513,3087,0,40,0.00688763,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-10.scen
0.0597719,1184,1184,950,950,21,0,0.00774723,0,14038.2,3469,6442,16,49,0.00474888,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-11.scen
0.0545114,1116,1116,999,999,21,0,0.00293858,0,7019.66,1835,3616,76,40,0.0043714,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-12.scen
0.051442,1222,1222,1139,1139,21,0,0.00282407,0,4979.77,1449,3269,7,40,0.00446643,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-13.scen
0.0662994,909,909,847,847,21,0,0.00169447,0,3719.89,1303,2645,20,40,0.00410033,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-14.scen
0.0594324,1059,1059,1004,1004,21,0,0.00281104,0,3299.85,1943,3674,166,40,0.00388984,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-15.scen
0.0804206,1112,1112,1048,1048,21,0,0.0103232,0,3839.34,3944,7872,56,49,0.00477491,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-16.scen
0.0803976,1334,1334,1185,1185,21,0,0.00377543,0,8939.44,2273,4532,22,40,0.00432372,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-17.scen
0.0775813,1146,1146,1100,1100,21,0,0.00363554,0,2759.83,1981,3972,2,40,0.00502931,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-18.scen
0.0869853,1070,1070,1002,1002,21,0,0.00297608,0,4079.8,1396,3061,0,40,0.00511,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-19.scen
0.0889505,1080,1080,1012,1012,21,0,0.00270612,0,4079.82,1264,2816,0,40,0.00412556,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-20.scen
0.0703299,1182,1182,1082,1082,21,0,0.00286347,0,5999.71,1950,3911,16,40,0.0048317,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-21.scen
0.0657837,1184,1184,1014,1014,21,0,0.00288893,0,10199.5,1626,3325,27,40,0.00643437,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-22.scen
0.0963527,1175,1175,970,970,21,0,0.00351552,0,12299.3,1276,2731,2,40,0.0201527,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-23.scen
0.0792955,1115,1115,1004,1004,21,0,0.0120873,0,6658.66,6561,10347,2,51,0.0050367,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-24.scen
0.0883679,1077,1077,1016,1016,21,0,0.00319974,0,3659.8,1764,3322,32,40,0.00455327,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-25.scen
