runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.112094,2148,2148,1812,1812,21,0,0.00664679,0,20157.8,4361,7250,666,80,0.00886206,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-1.scen
0.0631536,2108,2108,1746,1746,21,0,0.0062044,0,21717.8,3003,6164,110,80,0.00898317,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-2.scen
0.0698132,1938,1938,1623,1623,21,0,0.00488602,0,18898.5,3043,5834,275,80,0.00826937,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-3.scen
0.072143,2089,2089,1681,1681,21,0,0.00599844,0,24477.6,3752,6752,473,80,0.00797713,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-4.scen
0.137019,2156,2156,1882,1882,21,0,0.00690674,0,16438.1,4816,8598,124,80,0.0107348,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-5.scen
0.124221,2076,2076,1866,1866,21,0,0.00613298,0,12598.7,3276,6650,131,80,0.0105386,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-6.scen
0.0636192,2167,2167,1801,1801,21,0,0.0058625,0,21957.9,3875,7438,148,80,0.00893021,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-7.scen
0.0549412,2114,2114,1804,1804,21,0,0.00662367,0,18597.9,3623,6839,335,80,0.00896975,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-8.scen
0.0606542,2147,2147,1788,1788,21,0,0.00521495,0,21538.1,3113,6487,71,80,0.00927299,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-9.scen
0.0607941,1881,1881,1669,1669,21,0,0.00558916,0,12718.8,3733,6970,169,80,0.00796562,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-10.scen
0.0658392,2156,2156,1822,1822,21,0,0.0118546,0,20036,4236,10036,58,93,0.00785553,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-11.scen
0.0940129,2303,2303,1914,1914,21,0,0.00695705,0,23337.3,5035,8449,750,80,0.00888443,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-12.scen
0.0821322,2114,2114,1800,1800,21,0,0.00569242,0,18838.2,3388,6535,331,80,0.00883207,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-13.scen
0.0747047,2034,2034,1770,1770,21,0,0.0118832,0,15836.9,6995,13061,192,91,0.010998,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-14.scen
0.0821384,2018,2018,1723,1723,21,0,0.00802505,0,17697.6,3430,6706,46,80,0.010681,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-15.scen
0.0771817,1983,1983,1648,1648,21,0,0.0150809,0,20094.9,7657,14971,200,97,0.00778744,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-16.scen
0.0766037,1943,1943,1629,1629,21,0,0.00551428,0,18838.3,3181,6515,112,80,0.00962092,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-17.scen
0.101855,2064,2064,1754,1754,21,0,0.0055032,0,18598.3,3692,6507,421,80,0.00842888,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-18.scen
0.114767,2118,2118,1865,1865,21,0,0.00598808,0,15178.5,3484,6977,117,80,0.0116365,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-19.scen
0.084903,2077,2077,1778,1778,21,0,0.00537843,0,17938.4,3447,6515,411,80,0.00832928,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-20.scen
0.0823192,2027,2027,1812,1812,21,0,0.00520196,0,12898.9,3056,6327,50,80,0.00969084,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-21.scen
0.0851163,2156,2156,1760,1760,21,0,0.00559721,0,23757.8,3576,6606,261,80,0.0093104,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-22.scen
0.0843351,2097,2097,1803,1803,21,0,0.00708843,0,17637.9,4134,7626,144,80,0.00828189,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-23.scen
0.0866064,1808,1808,1639,1639,21,0,0.00468839,0,10139.2,3007,5838,194,80,0.0078409,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-24.scen
0.0857407,2046,2046,1778,1778,21,0,0.0177925,0,16075.2,9040,17205,341,97,0.0115623,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-25.scen
