runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.0700059,1627,1627,1370,1370,21,0,0.00369973,0,15419,2364,4716,29,60,0.00641656,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-1.scen
0.0741874,1657,1657,1341,1341,21,0,0.0040808,0,18958.7,2165,4411,114,60,0.00645766,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-2.scen
0.0563847,1360,1360,1229,1229,21,0,0.00300207,0,7859.61,2193,4190,206,60,0.00883609,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-3.scen
0.0542772,1436,1436,1223,1223,21,0,0.00315325,0,12779.3,1834,3858,45,60,0.00642691,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-4.scen
0.05513,1642,1642,1464,1464,21,0,0.00375373,0,10679.3,2498,4935,30,60,0.00704128,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-5.scen
0.0516681,1530,1530,1394,1394,21,0,0.00295058,0,8159.6,2226,4488,100,60,0.00665608,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-6.scen
0.0675548,1506,1506,1326,1326,21,0,0.0038337,0,10799.3,2719,5119,174,60,0.00685949,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-7.scen
0.0450707,1527,1527,1377,1377,21,0,0.00414974,0,8999.38,2399,4858,29,60,0.00678638,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-8.scen
0.123916,1592,1592,1390,1390,21,0,0.00339007,0,12119.3,2066,4414,29,60,0.00843577,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-9.scen
0.113441,1525,1525,1300,1300,21,0,0.00438888,0,13499,1951,4234,44,60,0.00873752,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-10.scen
0.105867,1571,1571,1349,1349,21,0,0.00409373,0,13319.1,2156,4479,86,60,0.0105915,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-11.scen
0.0709919,1585,1585,1437,1437,21,0,0.00455501,0,8879.33,2373,4830,97,60,0.00669819,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-12.scen
0.0512656,1492,1492,1315,1315,21,0,0.00341739,0,10619.4,2044,4252,84,60,0.00757897,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-13.scen
0.0639136,1513,1513,1323,1323,21,0,0.019176,0,11396.4,8676,14317,43,79,0.00771488,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-14.scen
0.0636829,1517,1517,1317,1317,21,0,0.00403258,0,11999.2,2442,4804,45,60,0.00734133,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-15.scen
0.0513573,1392,1392,1251,1251,21,0,0.00327332,0,8459.54,1909,4043,9,60,0.00612305,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-16.scen
0.0355137,1359,1359,1174,1174,21,0,0.00404666,0,11099.3,2350,4358,178,60,0.0057044,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-17.scen
0.0543115,1606,1606,1402,1402,21,0,0.00413931,0,12239.2,2495,5085,4,60,0.00930158,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-18.scen
0.0628324,1523,1523,1404,1404,21,0,0.00403132,0,7139.52,2080,4497,12,60,0.0063515,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-19.scen
0.0609406,1549,1549,1292,1292,21,0,0.0040432,0,15419,2320,4685,74,60,0.00701613,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-20.scen
0.0418728,1461,1461,1358,1358,21,0,0.00374603,0,6179.61,2054,4299,73,60,0.0068836,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-21.scen
0.0574906,1474,1474,1301,1301,21,0,0.00263838,0,10379.5,2079,3992,197,60,0.00722507,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-22.scen
0.0517054,1627,1627,1424,1424,21,0,0.00504663,0,12179,2240,4677,24,60,0.00782519,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-23.scen
0.063275,1417,1417,1285,1285,21,0,0.00479964,0,7919.37,2141,4349,43,60,0.00695088,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-24.scen
0.0701969,1515,1515,1381,1381,21,0,0.00424078,0,8039.43,1976,4293,15,60,0.0117435,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-25.scen
