runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.0714029,1238,1238,1082,1082,21,0,0.0111568,0,9358.26,6207,10243,1,61,0.00966632,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-1.scen
0.070715,1181,1181,1099,1099,21,0,0.003132,0,4919.74,1350,3047,19,50,0.00514665,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-2.scen
0.0796212,1143,1143,1007,1007,21,0,0.00282715,0,8159.62,1318,2892,6,50,0.00590524,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-3.scen
0.0706683,1163,1163,1035,1035,21,0,0.00305849,0,7679.61,1398,3005,17,50,0.00517867,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-4.scen
0.0374877,1289,1289,1216,1216,21,0,0.00300766,0,4379.78,1781,3553,87,50,0.00817757,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-5.scen
0.052,1315,1315,1201,1201,21,0,0.00287506,0,6839.67,1873,3799,108,50,0.00589416,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-6.scen
0.0938918,1305,1305,1061,1061,21,0,0.00472323,0,14638.8,3312,4549,865,50,0.00474033,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-7.scen
0.0307015,1238,1238,1152,1152,21,0,0.00223795,0,5159.81,1565,3412,0,50,0.00491469,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-8.scen
0.0437326,1303,1303,1202,1202,21,0,0.00257798,0,6059.74,1541,3379,0,50,0.00473311,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-9.scen
0.0377841,1133,1133,1037,1037,21,0,0.00236521,0,5759.77,1498,3228,40,50,0.00594943,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-10.scen
0.0570941,1165,1165,1060,1060,21,0,0.00214522,0,6299.77,1487,3290,30,50,0.00643853,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-11.scen
0.0713238,1374,1374,1187,1187,21,0,0.00280573,0,11219.5,2133,4029,100,50,0.00573171,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-12.scen
0.0752434,1273,1273,1174,1174,21,0,0.0147861,0,5938.54,4931,8568,44,62,0.00651094,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-13.scen
0.0421298,1221,1221,1112,1112,21,0,0.00763811,0,6539.17,4976,8593,28,62,0.00530142,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-14.scen
0.0324941,1192,1192,1095,1095,21,0,0.00203133,0,5819.8,1427,3152,3,50,0.0052139,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-15.scen
0.0778483,1205,1205,1074,1074,21,0,0.00265045,0,7859.65,1631,3287,60,50,0.0051126,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-16.scen
0.0587322,1101,1101,939,939,21,0,0.00245993,0,9719.6,1425,3095,54,50,0.00623121,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-17.scen
0.0801585,1346,1346,1197,1197,21,0,0.0143988,0,8937.85,6839,11960,12,72,0.00664003,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-18.scen
0.0889994,1249,1249,1189,1189,21,0,0.00383763,0,3599.77,1585,3572,0,50,0.006404,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-19.scen
0.0568043,1196,1196,1034,1034,21,0,0.00272024,0,9719.56,1718,3471,85,50,0.00515259,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-20.scen
0.049985,1166,1166,1090,1090,21,0,0.00214898,0,4559.84,1539,3194,49,50,0.00512005,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-21.scen
0.0610485,1199,1199,1109,1109,21,0,0.00230006,0,5399.79,1607,3357,40,50,0.00548869,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-22.scen
0.0620092,1305,1305,1195,1195,21,0,0.00380224,0,6599.58,1799,3694,20,50,0.00530702,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-23.scen
0.0710227,1231,1231,1076,1076,21,0,0.00209264,0,9299.68,1680,3222,175,50,0.00509475,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-24.scen
0.064106,1284,1284,1189,1189,21,0,0.00233575,0,5699.78,1662,3520,43,50,0.00670306,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-25.scen
