runtime,solution cost,initial solution cost,lower bound,sum of distance,iterations,group size,runtime of initial solution,restart times,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.0504665,1604,1604,1392,1392,21,0,0.00445994,0,12719.1,2443,4856,82,60,0.00731026,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-1.scen
0.0596473,1550,1550,1283,1283,21,0,0.00281846,0,16019.2,1909,4174,22,60,0.00693026,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-2.scen
0.0709737,1517,1517,1331,1331,21,0,0.00321635,0,11159.4,2119,4419,32,60,0.00732217,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-3.scen
0.0634568,1668,1668,1442,1442,21,0,0.0145782,0,13556.7,6822,12309,49,71,0.00667335,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-4.scen
0.0799007,1791,1791,1499,1499,21,0,0.00456111,0,17518.7,2838,5441,107,60,0.00966454,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-5.scen
0.0699706,1582,1582,1364,1364,21,0,0.00348167,0,13079.2,2553,5097,18,60,0.00707815,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-6.scen
0.0664384,1660,1660,1368,1368,21,0,0.0055913,0,17518.4,2337,4839,93,60,0.00809694,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-7.scen
0.0371033,1569,1569,1339,1339,21,0,0.00289874,0,13799.3,2058,4271,57,60,0.00590051,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-8.scen
0.0481191,1438,1438,1298,1298,21,0,0.00337852,0,8399.53,2256,4599,9,60,0.00606894,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-9.scen
0.0539393,1619,1619,1402,1402,21,0,0.00437785,0,13019.1,2392,4948,66,60,0.00692263,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-10.scen
0.0592024,1863,1863,1447,1447,21,0,0.0148022,0,24953.8,6786,13879,462,69,0.00791526,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-11.scen
0.0646277,1658,1658,1387,1387,21,0,0.00426707,0,16258.8,2621,5094,109,60,0.00658,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-12.scen
0.0648265,1744,1744,1646,1646,21,0,0.00509067,0,5879.5,3372,6677,68,60,0.00722033,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-13.scen
0.0522233,1525,1525,1407,1407,21,0,0.00422879,0,7079.5,2427,5030,27,60,0.00568963,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-14.scen
0.143076,1843,1843,1519,1519,21,0,0.00665048,0,19437.8,3611,6747,228,60,0.00634546,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-15.scen
0.0968688,1904,1904,1649,1649,21,0,0.0105376,0,15297.3,5975,12732,541,69,0.00659344,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-16.scen
0.0529783,1816,1816,1600,1600,21,0,0.00541567,0,12958.8,3422,6803,98,60,0.0062872,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-17.scen
0.0745817,1900,1900,1560,1560,21,0,0.0145232,0,20395.1,6139,12056,48,69,0.00740505,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-18.scen
0.0598016,1689,1689,1493,1493,21,0,0.0126886,0,11757.5,6539,10783,735,69,0.00610216,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-19.scen
0.0673301,1730,1730,1563,1563,21,0,0.00542811,0,10019.1,3639,5920,651,60,0.00596427,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-20.scen
0.0677188,1700,1700,1480,1480,21,0,0.00631122,0,13198.6,3168,5793,244,60,0.00754423,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-21.scen
0.0619932,1689,1689,1451,1451,21,0,0.00596964,0,14278.6,4521,7106,672,60,0.00618739,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-22.scen
0.0609945,1622,1622,1404,1404,21,0,0.003482,0,13079.2,2640,4903,103,60,0.0061044,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-23.scen
0.0487602,1623,1623,1440,1440,21,0,0.00709508,0,10978.7,4907,7897,79,63,0.00798908,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-24.scen
0.0530476,1624,1624,1463,1463,21,0,0.0047354,0,9659.24,2736,5434,13,60,0.00616922,LNS(PP;PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_even/random-32-32-20-even-25.scen
