runtime,num of collisions,solution cost,initial collisions,initial solution cost,sum of distances,iterations,group size,runtime of initial solution,area under curve,LL expanded nodes,LL generated,LL reopened,LL runs,preprocessing runtime,solver name,instance name
0.0058808,0,2156,1,2157,1822,3,8,0.00194042,0.00394038,4236,10036,58,93,0.00785553,InitLNS(PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-11.scen
0.0076343,0,2034,1,2024,1770,3,6,0.00373923,0.00389508,6995,13061,192,91,0.010998,InitLNS(PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-14.scen
0.00957347,0,1983,1,1976,1648,3,8,0.00589624,0.00367723,7657,14971,200,97,0.00778744,InitLNS(PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-16.scen
0.014541,0,2046,1,2046,1778,5,6,0.00667934,0.00786168,9040,17205,341,97,0.0115623,InitLNS(PP),/home/trojan/Desktop/curve/MAPF-LNS2/scen_random/random-32-32-20-random-25.scen
